"","pid","year","occ_change","Length.of.time.within.firm"
"1991",166802,2003,"Yes",4
"1992",166802,2005,"No",6.16699981689453
"1993",166802,2007,"No",8.08300018310547
"1994",166802,2008,"No",9.16699981689453
"1995",166802,2004,"Yes",5.08300018310547
"1996",166802,2011,"No",12.1669998168945
"1997",166802,2006,"Yes",7.16699981689453
"1998",166802,2001,"Yes",2
"1999",167401,2019,"No",NA
"2000",167401,2002,"No",11.1669998168945
"2001",167401,2010,"Yes",0.833000004291534
"2002",167401,2014,"No",4.5
"2003",167401,2012,"Yes",2.66700005531311
"2004",167401,2009,"No",18.4169998168945
"2005",167401,2015,"Yes",5.91699981689453
"2006",167401,2017,"No",7.58300018310547
"2007",167401,2003,"No",12.25
"2008",167401,2005,"No",14.25
"2009",167401,2007,"No",16.25
"2010",167401,2020,"Yes",10.6669998168945
"2011",167401,2013,"Yes",3.91700005531311
"2012",167401,2016,"No",6.58300018310547
"2013",167401,2008,"No",17.1669998168945
"2014",167401,2004,"Yes",13.1669998168945
"2015",167401,2011,"Yes",1.83299994468689
"2016",167401,2006,"No",15.1669998168945
"2017",167401,2001,"Yes",10
"2018",167402,2019,"No",NA
"2019",167402,2002,"Yes",20.3330001831055
"2020",167402,2010,"No",28.5830001831055
"2021",167402,2014,"No",32.25
"2022",167402,2012,"Yes",30.4169998168945
"2023",167402,2009,"Yes",27.5830001831055
"2024",167402,2015,"No",33.6669998168945
"2025",167402,2017,"No",35.3330001831055
"2026",167402,2003,"Yes",21.3330001831055
"2027",167402,2005,"No",23.3330001831055
"2028",167402,2007,"No",25.3330001831055
"2029",167402,2020,"No",38.4169998168945
"2030",167402,2013,"Yes",31.6669998168945
"2031",167402,2016,"No",34.3330001831055
"2032",167402,2008,"Yes",26.3330001831055
"2033",167402,2004,"Yes",22.3330001831055
"2034",167402,2011,"No",29.5830001831055
"2035",167402,2006,"Yes",24.3330001831055
"2036",167402,2001,"Yes",19.1669998168945
"2037",167502,2019,"Yes",NA
"2038",167502,2002,"No",12.8330001831055
"2039",167502,2014,"Yes",0.25
"2040",167502,2017,"Yes",0.0829999968409538
"2041",167502,2003,"No",13.8330001831055
"2042",167502,2020,"Yes",3.08299994468689
"2043",167502,2001,"No",11.8330001831055
"2044",167701,2002,"No",NA
"2045",167701,2010,"No",40.8330001831055
"2046",167701,2014,"No",44.5830001831055
"2047",167701,2012,"Yes",42.5830001831055
"2048",167701,2009,"Yes",39.8330001831055
"2049",167701,2015,"No",45.9169998168945
"2050",167701,2017,"No",47.6669998168945
"2051",167701,2003,"Yes",33.6669998168945
"2052",167701,2005,"No",35.6669998168945
"2053",167701,2007,"No",37.6669998168945
"2054",167701,2013,"No",44
"2055",167701,2016,"No",46.5830001831055
"2056",167701,2008,"Yes",38.6669998168945
"2057",167701,2004,"Yes",34.5830001831055
"2058",167701,2011,"No",41.9169998168945
"2059",167701,2006,"Yes",36.5830001831055
"2060",167701,2001,"Yes",31.5
"2061",169903,2019,"Yes",NA
"2062",169903,2002,"Yes",4.5
"2063",169903,2010,"No",10.6669998168945
"2064",169903,2014,"Yes",0.583000004291534
"2065",169903,2012,"No",12.75
"2066",169903,2009,"Yes",9.83300018310547
"2067",169903,2015,"No",26.6669998168945
"2068",169903,2017,"No",28.6669998168945
"2069",169903,2005,"Yes",5.75
"2070",169903,2007,"No",7.83300018310547
"2071",169903,2020,"No",31.6669998168945
"2072",169903,2013,"Yes",13.75
"2073",169903,2016,"No",27.6669998168945
"2074",169903,2008,"Yes",8.75
"2075",169903,2004,"Yes",4.66699981689453
"2076",169903,2011,"No",11.75
"2077",169903,2006,"Yes",6.75
"2078",169903,2001,"Yes",3.5
"2079",171101,2002,"No",NA
"2080",171101,2010,"No",31.5
"2081",171101,2014,"No",35.5
"2082",171101,2012,"Yes",33.4169998168945
"2083",171101,2009,"Yes",30.5
"2084",171101,2015,"No",36.5
"2085",171101,2003,"Yes",24.3330001831055
"2086",171101,2005,"No",26.5
"2087",171101,2007,"No",28.4169998168945
"2088",171101,2013,"No",34.4169998168945
"2089",171101,2008,"Yes",29.5
"2090",171101,2004,"Yes",25.4169998168945
"2091",171101,2011,"No",32.4169998168945
"2092",171101,2006,"Yes",27.4169998168945
"2093",171101,2001,"Yes",22.4169998168945
"2094",171301,2002,"No",NA
"2095",171301,2003,"No",28.25
"2096",171301,2001,"Yes",26.1669998168945
"2097",171801,2019,"No",NA
"2098",171801,2002,"Yes",9.5
"2099",171801,2010,"No",17.5
"2100",171801,2014,"No",21.5
"2101",171801,2012,"Yes",19.5
"2102",171801,2009,"Yes",16.4169998168945
"2103",171801,2015,"No",22.5
"2104",171801,2017,"No",24.5
"2105",171801,2003,"Yes",10.4169998168945
"2106",171801,2005,"No",12.5
"2107",171801,2007,"No",14.5
"2108",171801,2020,"No",27.4169998168945
"2109",171801,2013,"Yes",20.5
"2110",171801,2016,"No",23.4169998168945
"2111",171801,2008,"Yes",15.5
"2112",171801,2004,"Yes",11.4169998168945
"2113",171801,2011,"No",18.4169998168945
"2114",171801,2006,"Yes",13.5
"2115",171801,2001,"Yes",8.41699981689453
"2116",171802,2019,"No",NA
"2117",171802,2002,"Yes",4.5
"2118",171802,2010,"Yes",1.58299994468689
"2119",171802,2014,"No",5.58300018310547
"2120",171802,2012,"Yes",3.58299994468689
"2121",171802,2009,"Yes",0.5
"2122",171802,2015,"No",6.58300018310547
"2123",171802,2017,"No",8.5
"2124",171802,2003,"Yes",5.41699981689453
"2125",171802,2005,"No",7.5
"2126",171802,2007,"No",9.5
"2127",171802,2020,"No",11.5
"2128",171802,2013,"Yes",4.58300018310547
"2129",171802,2016,"No",7.5
"2130",171802,2008,"No",10.5
"2131",171802,2004,"Yes",6.41699981689453
"2132",171802,2011,"Yes",2.5
"2133",171802,2006,"No",8.5
"2134",171802,2001,"Yes",3.41700005531311
"2135",171901,2001,"Yes",NA
"2136",173101,2019,"No",NA
"2137",173101,2002,"Yes",10.4169998168945
"2138",173101,2010,"No",18.4169998168945
"2139",173101,2014,"No",22.4169998168945
"2140",173101,2012,"Yes",20.4169998168945
"2141",173101,2009,"Yes",17.4169998168945
"2142",173101,2015,"No",23.3330001831055
"2143",173101,2017,"No",25.4169998168945
"2144",173101,2003,"Yes",11.3330001831055
"2145",173101,2005,"No",13.4169998168945
"2146",173101,2007,"No",15.8330001831055
"2147",173101,2020,"No",28.4169998168945
"2148",173101,2013,"Yes",21.4169998168945
"2149",173101,2016,"No",24.3330001831055
"2150",173101,2008,"Yes",16.4169998168945
"2151",173101,2004,"Yes",12.3330001831055
"2152",173101,2011,"No",19.4169998168945
"2153",173101,2006,"Yes",14.4169998168945
"2154",173101,2001,"Yes",9.58300018310547
"2155",173401,2002,"No",NA
"2156",173401,2010,"No",31.75
"2157",173401,2014,"No",35.8330001831055
"2158",173401,2012,"Yes",33.8330001831055
"2159",173401,2009,"Yes",30.9169998168945
"2160",173401,2003,"Yes",24.8330001831055
"2161",173401,2005,"No",26.9169998168945
"2162",173401,2007,"No",29
"2163",173401,2008,"No",29.8330001831055
"2164",173401,2004,"Yes",25.8330001831055
"2165",173401,2011,"No",32.75
"2166",173401,2006,"Yes",28
"2167",173401,2001,"Yes",22.8330001831055
"2168",173501,2002,"Yes",NA
"2169",173501,2003,"No",19.9169998168945
"2170",173501,2004,"No",20.75
"2171",173501,2001,"Yes",17.8330001831055
"2172",173801,2002,"Yes",NA
"2173",173801,2010,"Yes",0.916999995708466
"2174",173801,2009,"No",8.16699981689453
"2175",173801,2003,"Yes",2.08299994468689
"2176",173801,2005,"No",4.16699981689453
"2177",173801,2007,"No",6.33300018310547
"2178",173801,2008,"No",7.16699981689453
"2179",173801,2004,"Yes",3
"2180",173801,2006,"No",5.16699981689453
"2181",173801,2001,"No",33.5
"2182",174201,2002,"No",NA
"2183",174201,2009,"No",47
"2184",174201,2003,"Yes",40.9169998168945
"2185",174201,2005,"No",43.0830001831055
"2186",174201,2007,"No",45
"2187",174201,2008,"No",46
"2188",174201,2004,"Yes",41.9169998168945
"2189",174201,2006,"No",44
"2190",174201,2001,"Yes",38.9169998168945
"2191",174501,2002,"Yes",NA
"2192",174501,2009,"No",28.4169998168945
"2193",174501,2003,"Yes",22.3330001831055
"2194",174501,2005,"No",24.4169998168945
"2195",174501,2007,"No",26.4169998168945
"2196",174501,2008,"No",27.4169998168945
"2197",174501,2004,"Yes",23.3330001831055
"2198",174501,2006,"No",25.4169998168945
"2199",174501,2001,"Yes",20.3330001831055
"2200",174502,2002,"Yes",NA
"2201",174502,2001,"Yes",10.25
"2202",177001,2002,"No",NA
"2203",177001,2010,"No",45.8330001831055
"2204",177001,2012,"No",47.8330001831055
"2205",177001,2009,"Yes",45.0830001831055
"2206",177001,2003,"Yes",38.8330001831055
"2207",177001,2005,"No",41.0830001831055
"2208",177001,2007,"No",42.9169998168945
"2209",177001,2008,"No",44.25
"2210",177001,2004,"Yes",39.8330001831055
"2211",177001,2011,"No",47
"2212",177001,2006,"Yes",42.0830001831055
"2213",177001,2001,"Yes",36.8330001831055
"2214",177002,2002,"Yes",NA
"2215",177002,2010,"No",9.58300018310547
"2216",177002,2014,"No",13.5830001831055
"2217",177002,2012,"Yes",11.5830001831055
"2218",177002,2009,"Yes",8.83300018310547
"2219",177002,2015,"No",14.6669998168945
"2220",177002,2017,"No",16.5830001831055
"2221",177002,2003,"Yes",2.58299994468689
"2222",177002,2005,"No",4.83300018310547
"2223",177002,2007,"No",6.66699981689453
"2224",177002,2013,"No",12.75
"2225",177002,2016,"No",15.6669998168945
"2226",177002,2008,"Yes",8
"2227",177002,2004,"Yes",3.58299994468689
"2228",177002,2011,"No",10.8330001831055
"2229",177002,2006,"Yes",5.83300018310547
"2230",177002,2001,"Yes",0.583000004291534
"2231",177801,2002,"No",NA
"2232",177801,2003,"No",32.5
"2233",177801,2005,"No",34.5830001831055
"2234",177801,2007,"No",36.5830001831055
"2235",177801,2008,"No",37.5830001831055
"2236",177801,2004,"Yes",33.5
"2237",177801,2006,"No",35.5830001831055
"2238",177801,2001,"Yes",30.5
"2239",178701,2019,"Yes",NA
"2240",178701,2002,"No",8.91699981689453
"2241",178701,2010,"No",17
"2242",178701,2009,"Yes",16
"2243",178701,2015,"Yes",1
"2244",178701,2017,"No",2.91700005531311
"2245",178701,2003,"No",9.91699981689453
"2246",178701,2005,"No",12
"2247",178701,2007,"No",14
"2248",178701,2020,"Yes",5.58300018310547
"2249",178701,2016,"Yes",2
"2250",178701,2008,"No",15
"2251",178701,2004,"Yes",10.9169998168945
"2252",178701,2011,"No",17.9169998168945
"2253",178701,2006,"Yes",12.9169998168945
"2254",178701,2001,"Yes",7.83300018310547
"2255",180501,2019,"Yes",NA
"2256",180501,2002,"Yes",2.83299994468689
"2257",180501,2010,"No",3.16700005531311
"2258",180501,2014,"Yes",1.5
"2259",180501,2012,"Yes",0.416999995708466
"2260",180501,2009,"No",2.25
"2261",180501,2015,"No",2.58299994468689
"2262",180501,2017,"Yes",1.5
"2263",180501,2003,"No",3.75
"2264",180501,2005,"No",5.91699981689453
"2265",180501,2007,"Yes",0.0829999968409538
"2266",180501,2020,"No",4.33300018310547
"2267",180501,2013,"Yes",0.666999995708466
"2268",180501,2016,"Yes",0.416999995708466
"2269",180501,2008,"No",1.25
"2270",180501,2004,"No",4.75
"2271",180501,2011,"Yes",4.08300018310547
"2272",180501,2006,"No",6.91699981689453
"2273",180501,2001,"Yes",1.83299994468689
"2274",181001,2002,"No",NA
"2275",181001,2010,"No",30.5
"2276",181001,2014,"No",34.4169998168945
"2277",181001,2012,"Yes",32.5830001831055
"2278",181001,2009,"Yes",29.5
"2279",181001,2015,"No",35.4169998168945
"2280",181001,2003,"Yes",23.5
"2281",181001,2005,"No",25.6669998168945
"2282",181001,2007,"No",27.5
"2283",181001,2013,"No",33.4169998168945
"2284",181001,2016,"No",36.5
"2285",181001,2008,"Yes",28.5
"2286",181001,2004,"Yes",24.4169998168945
"2287",181001,2011,"No",31.75
"2288",181001,2006,"Yes",26.5
"2289",181001,2001,"Yes",21.4169998168945
"2290",181801,2019,"No",NA
"2291",181801,2002,"Yes",25.3330001831055
"2292",181801,2010,"No",33.4169998168945
"2293",181801,2014,"No",37.4169998168945
"2294",181801,2012,"Yes",35.5830001831055
"2295",181801,2009,"Yes",32.4169998168945
"2296",181801,2015,"No",38.3330001831055
"2297",181801,2017,"No",40.3330001831055
"2298",181801,2003,"Yes",26.5830001831055
"2299",181801,2005,"No",28.4169998168945
"2300",181801,2007,"No",30.4169998168945
"2301",181801,2020,"No",43.3330001831055
"2302",181801,2013,"Yes",36.4169998168945
"2303",181801,2016,"No",39.4169998168945
"2304",181801,2008,"Yes",31.5
"2305",181801,2004,"Yes",27.4169998168945
"2306",181801,2011,"No",34.4169998168945
"2307",181801,2006,"Yes",29.4169998168945
"2308",181801,2001,"Yes",24.3330001831055
"2309",182401,2001,"No",NA
"2310",182402,2001,"No",NA
"2311",183603,2019,"Yes",NA
"2312",183603,2002,"Yes",16.9169998168945
"2313",183603,2010,"No",24.8330001831055
"2314",183603,2014,"No",28.9169998168945
"2315",183603,2012,"Yes",26.8330001831055
"2316",183603,2009,"Yes",23.8330001831055
"2317",183603,2015,"No",29.8330001831055
"2318",183603,2017,"No",31.8330001831055
"2319",183603,2003,"Yes",17.9169998168945
"2320",183603,2005,"No",19.9169998168945
"2321",183603,2007,"No",21.8330001831055
"2322",183603,2020,"No",34.8330001831055
"2323",183603,2013,"Yes",27.8330001831055
"2324",183603,2016,"No",30.8330001831055
"2325",183603,2008,"Yes",22.8330001831055
"2326",183603,2004,"Yes",18.75
"2327",183603,2011,"No",25.8330001831055
"2328",183603,2006,"Yes",20.9169998168945
"2329",183603,2001,"Yes",16
"2330",185701,2019,"No",NA
"2331",185701,2002,"Yes",23.1669998168945
"2332",185701,2010,"No",31.1669998168945
"2333",185701,2014,"No",35.1669998168945
"2334",185701,2012,"Yes",33.1669998168945
"2335",185701,2009,"Yes",30.25
"2336",185701,2015,"No",36.25
"2337",185701,2017,"No",38.1669998168945
"2338",185701,2003,"Yes",24.0830001831055
"2339",185701,2005,"No",26.1669998168945
"2340",185701,2007,"No",28.25
"2341",185701,2020,"No",41.1669998168945
"2342",185701,2013,"Yes",34.1669998168945
"2343",185701,2016,"No",37.25
"2344",185701,2008,"Yes",29.1669998168945
"2345",185701,2004,"Yes",25.0830001831055
"2346",185701,2011,"No",32.25
"2347",185701,2006,"Yes",27.1669998168945
"2348",185701,2001,"Yes",22.4169998168945
"2349",185702,2002,"Yes",NA
"2350",185702,2010,NA,0.333000004291534
"2351",185702,2014,"No",4.33300018310547
"2352",185702,2012,"Yes",2.33299994468689
"2353",185702,2009,"No",7.41699981689453
"2354",185702,2015,"Yes",5.41699981689453
"2355",185702,2017,"No",7.33300018310547
"2356",185702,2003,"Yes",1.25
"2357",185702,2005,"No",3.33299994468689
"2358",185702,2007,"No",5.41699981689453
"2359",185702,2013,"Yes",3.33299994468689
"2360",185702,2016,"No",6.41699981689453
"2361",185702,2008,"Yes",6.33300018310547
"2362",185702,2004,"Yes",2.25
"2363",185702,2011,"Yes",1.41700005531311
"2364",185702,2006,"No",4.33300018310547
"2365",185702,2001,"Yes",3.25
"2366",185801,2002,"No",NA
"2367",185801,2003,"No",22.6669998168945
"2368",185801,2004,"No",23.6669998168945
"2369",185801,2001,"Yes",20.5
"2370",185802,2002,"Yes",NA
"2371",185802,2010,"No",22.1669998168945
"2372",185802,2009,"Yes",21.0830001831055
"2373",185802,2003,"Yes",15.1669998168945
"2374",185802,2005,"No",17.1669998168945
"2375",185802,2007,"No",19.0830001831055
"2376",185802,2008,"No",20.0830001831055
"2377",185802,2004,"Yes",16.1669998168945
"2378",185802,2011,"No",23.1669998168945
"2379",185802,2006,"Yes",18.1669998168945
"2380",185802,2001,"Yes",13
"2381",186401,2002,"No",NA
"2382",186401,2009,"No",35.5
"2383",186401,2003,"Yes",29.5
"2384",186401,2005,"No",31.5830001831055
"2385",186401,2007,"No",33.5
"2386",186401,2008,"No",34.5
"2387",186401,2004,"Yes",30.5
"2388",186401,2006,"No",32.6669998168945
"2389",186401,2001,"Yes",27.4169998168945
"2390",186402,2010,"Yes",NA
"2391",186402,2014,"No",14.3330001831055
"2392",186402,2012,"Yes",12.3330001831055
"2393",186402,2009,"Yes",9.41699981689453
"2394",186402,2015,"No",15.3330001831055
"2395",186402,2017,"No",17.3330001831055
"2396",186402,2003,"Yes",3.41700005531311
"2397",186402,2005,"No",5.5
"2398",186402,2007,"No",7.5
"2399",186402,2013,"No",13.3330001831055
"2400",186402,2016,"No",16.3330001831055
"2401",186402,2008,"Yes",8.41699981689453
"2402",186402,2011,"No",11.5
"2403",186402,2006,"Yes",6.58300018310547
"2404",186402,2001,"Yes",1.33299994468689
"2405",186801,2002,"Yes",NA
"2406",186801,2010,"No",9.16699981689453
"2407",186801,2012,"No",11.1669998168945
"2408",186801,2009,"Yes",8.16699981689453
"2409",186801,2005,"Yes",4.16699981689453
"2410",186801,2007,"No",6.16699981689453
"2411",186801,2013,"No",12.0830001831055
"2412",186801,2008,"Yes",7.08300018310547
"2413",186801,2011,"No",10.0830001831055
"2414",186801,2006,"Yes",5.08300018310547
"2415",187401,2002,"Yes",NA
"2416",187401,2010,"No",12.9169998168945
"2417",187401,2014,"No",16.9169998168945
"2418",187401,2012,"Yes",15.0830001831055
"2419",187401,2009,"Yes",11.9169998168945
"2420",187401,2015,"No",17.9169998168945
"2421",187401,2003,"Yes",6
"2422",187401,2005,"No",7.91699981689453
"2423",187401,2007,"No",9.91699981689453
"2424",187401,2013,"No",15.9169998168945
"2425",187401,2016,"No",19
"2426",187401,2008,"Yes",11
"2427",187401,2004,"Yes",6.83300018310547
"2428",187401,2011,"No",14.25
"2429",187401,2006,"Yes",9
"2430",187401,2001,"Yes",3.83299994468689
"2431",187402,2002,"No",NA
"2432",187402,2010,"No",17.1669998168945
"2433",187402,2012,"No",19.3330001831055
"2434",187402,2009,"Yes",16.1669998168945
"2435",187402,2003,"Yes",10.25
"2436",187402,2005,"No",12.1669998168945
"2437",187402,2007,"No",14.1669998168945
"2438",187402,2013,"No",20.1669998168945
"2439",187402,2008,"Yes",15.25
"2440",187402,2004,"Yes",11.0830001831055
"2441",187402,2011,"No",18.5
"2442",187402,2006,"Yes",13.25
"2443",187402,2001,"Yes",8.08300018310547
"2444",188702,2002,"No",NA
"2445",188702,2010,"No",34.3330001831055
"2446",188702,2009,"Yes",33.4169998168945
"2447",188702,2003,"Yes",27.5830001831055
"2448",188702,2005,"No",29.5
"2449",188702,2007,"No",31.5
"2450",188702,2008,"No",32.4169998168945
"2451",188702,2004,"Yes",28.25
"2452",188702,2011,"No",35.5
"2453",188702,2006,"Yes",30.5
"2454",188702,2001,"Yes",25.5
"2455",189101,2002,"No",NA
"2456",189101,2009,"No",37.1669998168945
"2457",189101,2003,"Yes",31.3330001831055
"2458",189101,2005,"No",33.1669998168945
"2459",189101,2007,"No",35.3330001831055
"2460",189101,2008,"No",36.3330001831055
"2461",189101,2004,"Yes",32.1669998168945
"2462",189101,2006,"No",34.1669998168945
"2463",189101,2001,"Yes",29.3330001831055
"2464",189102,2002,"No",NA
"2465",189102,2001,"Yes",35.6669998168945
"2466",190201,2002,"No",NA
"2467",190201,2009,"No",45
"2468",190201,2003,"Yes",38.9169998168945
"2469",190201,2005,"No",40.9169998168945
"2470",190201,2007,"No",42.8330001831055
"2471",190201,2008,"No",44
"2472",190201,2004,"Yes",39.9169998168945
"2473",190201,2006,"No",42
"2474",190201,2001,"Yes",36.9169998168945
"2475",190802,2019,"Yes",NA
"2476",190802,2010,"Yes",5.25
"2477",190802,2014,"No",9.41699981689453
"2478",190802,2012,"Yes",7.25
"2479",190802,2009,"Yes",4.25
"2480",190802,2015,"No",10.25
"2481",190802,2017,"No",12.25
"2482",190802,2005,"Yes",0.25
"2483",190802,2007,"No",2.25
"2484",190802,2020,"No",15.25
"2485",190802,2013,"Yes",8.25
"2486",190802,2016,"No",11.3330001831055
"2487",190802,2008,"Yes",3.58299994468689
"2488",190802,2011,"No",6.33300018310547
"2489",190802,2006,"Yes",1.41700005531311
"2490",194002,2002,"No",NA
"2491",194002,2010,"No",12.8330001831055
"2492",194002,2014,"No",16.8330001831055
"2493",194002,2012,"Yes",14.8330001831055
"2494",194002,2009,"Yes",11.8330001831055
"2495",194002,2015,"No",17.8330001831055
"2496",194002,2003,"Yes",5.83300018310547
"2497",194002,2005,"No",7.83300018310547
"2498",194002,2007,"No",9.83300018310547
"2499",194002,2013,"No",15.8330001831055
"2500",194002,2016,"No",18.8330001831055
"2501",194002,2008,"Yes",10.8330001831055
"2502",194002,2004,"Yes",6.91699981689453
"2503",194002,2011,"No",13.8330001831055
"2504",194002,2006,"Yes",8.83300018310547
"2505",194002,2001,"Yes",3.75
"2506",195101,2002,"No",NA
"2507",195101,2003,"No",24.8330001831055
"2508",195101,2005,"No",26.9169998168945
"2509",195101,2004,"Yes",25.8330001831055
"2510",195101,2001,"Yes",22.8330001831055
"2511",195501,2002,"Yes",NA
"2512",195501,2003,"No",16.6669998168945
"2513",195501,2005,"No",18.6669998168945
"2514",195501,2004,"Yes",17.5830001831055
"2515",195501,2001,"Yes",14.5830001831055
"2516",195701,2019,"No",NA
"2517",195701,2002,"Yes",21.9169998168945
"2518",195701,2010,"No",30
"2519",195701,2014,"No",33.6669998168945
